C1053967012,1,1,PAYMENT,8009.09,10968.0,2958.91,0.0,0.0,0,0,M295304806,TRANSACTION
C1632497828,1,1,PAYMENT,8901.99,2958.91,0.0,0.0,0.0,0,0,M33419717,TRANSACTION
C764826684,1,1,PAYMENT,9920.52,0.0,0.0,0.0,0.0,0,0,M1940055334,TRANSACTION
C2103763750,1,1,PAYMENT,3448.92,0.0,0.0,0.0,0.0,0,0,M335107734,TRANSACTION
C215078753,1,1,PAYMENT,4206.84,0.0,0.0,0.0,0.0,0,0,M1757317128,TRANSACTION
C840514538,1,1,PAYMENT,5885.56,0.0,0.0,0.0,0.0,0,0,M1804441305,TRANSACTION
C1768242710,1,1,PAYMENT,5307.88,0.0,0.0,0.0,0.0,0,0,M1971783162,TRANSACTION
C247113419,1,1,PAYMENT,5031.22,0.0,0.0,0.0,0.0,0,0,M151442075,TRANSACTION
C1238616099,1,1,PAYMENT,24213.67,0.0,0.0,0.0,0.0,0,0,M70695990,TRANSACTION
C1608633989,1,1,PAYMENT,8603.42,253.0,0.0,0.0,0.0,0,0,M1615617512,TRANSACTION
C923341586,1,1,PAYMENT,2791.42,300481.0,297689.58,0.0,0.0,0,0,M107994825,TRANSACTION
C1470868839,1,1,PAYMENT,7413.54,297689.58,290276.03,0.0,0.0,0,0,M1426725223,TRANSACTION
C711197015,1,1,PAYMENT,3295.19,233633.0,230337.81,0.0,0.0,0,0,M1384454980,TRANSACTION
C1481594086,1,1,PAYMENT,1684.81,297.0,0.0,0.0,0.0,0,0,M1569435561,TRANSACTION
C1466917878,1,1,DEBIT,5758.59,32604.0,26845.41,209699.0,16997.22,0,0,C1297685781,TRANSACTION
C768216420,1,1,CASH_OUT,110414.71,26845.41,0.0,288800.0,2415.16,0,0,C1509514333,TRANSACTION
C260084831,1,1,PAYMENT,7823.46,998.0,0.0,0.0,0.0,0,0,M267814113,TRANSACTION
C598357562,1,1,PAYMENT,5086.48,0.0,0.0,0.0,0.0,0,0,M1593224710,TRANSACTION
C1440738283,1,1,PAYMENT,5281.48,152019.0,146737.52,0.0,0.0,0,0,M1849015357,TRANSACTION
C484199463,1,1,PAYMENT,13875.98,15818.0,1942.02,0.0,0.0,0,0,M2008106788,TRANSACTION
C1570470538,1,1,CASH_OUT,56953.9,1942.02,0.0,70253.0,64106.18,0,0,C824009085,TRANSACTION
C512549200,1,1,CASH_OUT,5346.89,0.0,0.0,652637.0,6453430.91,0,0,C248609774,TRANSACTION
C1615801298,1,1,PAYMENT,2204.04,586.0,0.0,0.0,0.0,0,0,M490391704,TRANSACTION
C460570271,1,1,PAYMENT,2641.47,23053.0,20411.53,0.0,0.0,0,0,M1653361344,TRANSACTION
C2072313080,1,1,CASH_OUT,23261.3,20411.53,0.0,25742.0,0.0,0,0,C2001112025,TRANSACTION
C816944408,1,1,PAYMENT,2330.64,203543.0,201212.36,0.0,0.0,0,0,M909132503,TRANSACTION
C912966811,1,1,PAYMENT,1614.64,41276.0,39661.36,0.0,0.0,0,0,M1792384402,TRANSACTION
C1458621573,1,1,PAYMENT,9164.71,47235.77,38071.06,0.0,0.0,0,0,M1658980982,TRANSACTION
C46941357,1,1,PAYMENT,2970.97,38071.06,35100.09,0.0,0.0,0,0,M1152606315,TRANSACTION
C343345308,1,1,PAYMENT,38.66,16174.0,16135.34,0.0,0.0,0,0,M1714688478,TRANSACTION
C104716441,1,1,PAYMENT,2252.44,1627.0,0.0,0.0,0.0,0,0,M1506951181,TRANSACTION
C1976401987,1,1,TRANSFER,62610.8,79114.0,16503.2,517.0,8383.29,0,0,C1937962514,TRANSACTION
C867288517,1,1,DEBIT,5529.13,8547.0,3017.87,10206.0,0.0,0,0,C242131142,TRANSACTION
C1528834618,1,1,CASH_OUT,82940.31,3017.87,0.0,132372.0,49864.36,0,0,C476800120,TRANSACTION
C280615803,1,1,DEBIT,4510.22,10256.0,5745.78,10697.0,0.0,0,0,C1254526270,TRANSACTION
C166694583,1,1,DEBIT,8727.74,882770.0,874042.26,12636.0,0.0,0,0,C1129670968,TRANSACTION
C885910946,1,1,PAYMENT,2599.46,874042.26,871442.79,0.0,0.0,0,0,M1860591867,TRANSACTION
C811207775,1,1,DEBIT,4874.49,153.0,0.0,253104.0,0.0,0,0,C1971489295,TRANSACTION
C1161148117,1,1,PAYMENT,6440.78,2192.0,0.0,0.0,0.0,0,0,M516875052,TRANSACTION
C1131592118,1,1,PAYMENT,4910.14,41551.0,36640.86,0.0,0.0,0,0,M589987187,TRANSACTION
C1262609629,1,1,PAYMENT,6444.64,12019.0,5574.36,0.0,0.0,0,0,M587180314,TRANSACTION
C1955990522,1,1,DEBIT,5149.66,4782.0,0.0,52752.0,24044.18,0,0,C1330106945,TRANSACTION
C69673470,1,1,PAYMENT,7292.16,216827.0,209534.84,0.0,0.0,0,0,M1082411691,TRANSACTION
C527211736,1,1,CASH_OUT,47458.86,209534.84,162075.98,52120.0,0.0,0,0,C2096057945,TRANSACTION
C1533123860,1,1,CASH_OUT,136872.92,162075.98,25203.05,217806.0,0.0,0,0,C766572210,TRANSACTION
C1718906711,1,1,CASH_OUT,94253.33,25203.05,0.0,99773.0,965870.05,0,0,C977993101,TRANSACTION
C71802912,1,1,PAYMENT,2998.04,12030.0,9031.96,0.0,0.0,0,0,M2134271532,TRANSACTION
C686349795,1,1,PAYMENT,3454.08,9031.96,5577.88,0.0,0.0,0,0,M1831010686,TRANSACTION
C1423768154,1,1,PAYMENT,4316.2,10999.0,6682.8,0.0,0.0,0,0,M404222443,TRANSACTION
C1987977423,1,1,PAYMENT,2131.84,224.0,0.0,0.0,0.0,0,0,M61073295,TRANSACTION
C807322507,1,1,PAYMENT,12986.61,23350.0,10363.39,0.0,0.0,0,0,M396485834,TRANSACTION
C283039401,1,1,TRANSFER,42712.39,10363.39,0.0,57901.66,24044.18,0,0,C1330106945,TRANSACTION
C207471778,1,1,TRANSFER,77957.68,0.0,0.0,94900.0,22233.65,0,0,C1761291320,TRANSACTION
C1243171897,1,1,TRANSFER,17231.46,0.0,0.0,24672.0,0.0,0,0,C783286238,TRANSACTION
C1376151044,1,1,TRANSFER,78766.03,0.0,0.0,103772.0,277515.05,0,0,C1749186397,TRANSACTION
C873175411,1,1,TRANSFER,224606.64,0.0,0.0,354678.92,0.0,0,0,C766572210,TRANSACTION
C1443967876,1,1,TRANSFER,125872.53,0.0,0.0,348512.0,3420103.09,0,0,C392292416,TRANSACTION
C1449772539,1,1,TRANSFER,379856.23,0.0,0.0,900180.0,19169204.93,0,0,C1590550415,TRANSACTION
C926859124,1,1,TRANSFER,1505626.01,0.0,0.0,29031.0,5515763.34,0,0,C665576141,TRANSACTION
C1603696865,1,1,TRANSFER,554026.99,0.0,0.0,579285.56,0.0,0,0,C766572210,TRANSACTION
C12905860,1,1,TRANSFER,147543.1,0.0,0.0,223220.0,16518.36,0,0,C1359044626,TRANSACTION
C412788346,1,1,TRANSFER,761507.39,0.0,0.0,1280036.23,19169204.93,0,0,C1590550415,TRANSACTION
C1520267010,1,1,TRANSFER,1429051.47,0.0,0.0,2041543.62,19169204.93,0,0,C1590550415,TRANSACTION
C908084672,1,1,TRANSFER,358831.92,0.0,0.0,474384.53,3420103.09,0,0,C392292416,TRANSACTION
C288306765,1,1,TRANSFER,367768.4,0.0,0.0,370763.1,16518.36,0,0,C1359044626,TRANSACTION
C1556867940,1,1,TRANSFER,209711.11,0.0,0.0,399214.71,2415.16,0,0,C1509514333,TRANSACTION
C1839168128,1,1,TRANSFER,583848.46,0.0,0.0,667778.0,2107778.11,0,0,C1286084959,TRANSACTION
C1495608502,1,1,TRANSFER,1724887.05,0.0,0.0,3470595.1,19169204.93,0,0,C1590550415,TRANSACTION
C835773569,1,1,TRANSFER,710544.77,0.0,0.0,738531.5,16518.36,0,0,C1359044626,TRANSACTION
C843299092,1,1,TRANSFER,581294.26,0.0,0.0,5195482.15,19169204.93,0,0,C1590550415,TRANSACTION
C605982374,1,1,TRANSFER,11996.58,0.0,0.0,40255.0,0.0,0,0,C1225616405,TRANSACTION
C1412322831,1,1,PAYMENT,2875.1,15443.0,12567.9,0.0,0.0,0,0,M1651262695,TRANSACTION
C1305004711,1,1,PAYMENT,8586.98,3763.0,0.0,0.0,0.0,0,0,M494077446,TRANSACTION
C1003206025,1,1,PAYMENT,871.75,19869.0,18997.25,0.0,0.0,0,0,M989889899,TRANSACTION
C806813022,1,1,PAYMENT,1035.36,71636.0,70600.64,0.0,0.0,0,0,M902860396,TRANSACTION
C1406206626,1,1,PAYMENT,1063.53,83084.0,82020.47,0.0,0.0,0,0,M1816522350,TRANSACTION
C1799230133,1,1,PAYMENT,1019.9,204237.0,203217.1,0.0,0.0,0,0,M1521238608,TRANSACTION
C20156341,1,1,PAYMENT,4059.38,26304.0,22244.62,0.0,0.0,0,0,M1111897955,TRANSACTION
C1509309988,1,1,PAYMENT,1876.44,182.0,0.0,0.0,0.0,0,0,M1643141512,TRANSACTION
C2091072548,1,1,CASH_OUT,28404.6,0.0,0.0,51744.0,0.0,0,0,C1282788025,TRANSACTION
C263053820,1,1,CASH_OUT,75405.1,0.0,0.0,104209.0,46462.23,0,0,C1870252780,TRANSACTION
C1740826931,1,1,CASH_OUT,50101.88,0.0,0.0,67684.0,9940339.29,0,0,C97730845,TRANSACTION
C69062746,1,1,CASH_OUT,14121.82,0.0,0.0,52679.0,10963.66,0,0,C100555887,TRANSACTION
C1631227617,1,1,CASH_OUT,78292.91,0.0,0.0,121112.0,95508.95,0,0,C1983747920,TRANSACTION
C24650043,1,1,CASH_OUT,176149.9,0.0,0.0,259813.0,46820.71,0,0,C736709391,TRANSACTION
C1896074070,1,1,CASH_OUT,212228.35,0.0,0.0,429747.0,1178808.14,0,0,C401424608,TRANSACTION
C460741164,1,1,CASH_OUT,85423.63,0.0,0.0,5776776.41,19169204.93,0,0,C1590550415,TRANSACTION
C781091365,1,1,CASH_OUT,11648.5,0.0,0.0,260976.0,971418.91,0,0,C985934102,TRANSACTION
C1858015030,1,1,PAYMENT,6165.58,20925.0,14759.42,0.0,0.0,0,0,M25764044,TRANSACTION
C671596011,1,1,PAYMENT,3705.83,41903.46,38197.63,0.0,0.0,0,0,M1925352804,TRANSACTION
C1687354037,1,1,CASH_OUT,419801.4,38197.63,0.0,499962.0,1517262.16,0,0,C33524623,TRANSACTION
C743778731,1,1,CASH_OUT,335416.51,144478.0,0.0,295.0,52415.15,0,0,C575335780,TRANSACTION
C967323951,1,1,PAYMENT,3372.29,41398.0,38025.71,0.0,0.0,0,0,M1600594643,TRANSACTION
C743648472,1,1,PAYMENT,661.43,14078.0,13416.57,0.0,0.0,0,0,M692998280,TRANSACTION
C1368862151,1,1,DEBIT,864.68,69836.0,68971.32,12040.0,43691.09,0,0,C20671747,TRANSACTION
C922807452,1,1,PAYMENT,1203.44,29941.0,28737.56,0.0,0.0,0,0,M33563464,TRANSACTION
C1494346128,1,1,TRANSFER,330757.04,103657.0,0.0,79676.0,1254956.07,0,0,C564160838,TRANSACTION
C822087264,1,1,PAYMENT,1915.43,11450.0,9534.57,0.0,0.0,0,0,M30699728,TRANSACTION
C38603201,1,1,PAYMENT,8.73,81313.0,81304.27,0.0,0.0,0,0,M1422273905,TRANSACTION
C1694784135,1,1,DEBIT,3058.8,18138.0,15079.2,11054.0,8917.54,0,0,C801197928,TRANSACTION
C1207231495,1,1,PAYMENT,5154.97,9476.0,4321.03,0.0,0.0,0,0,M756936249,TRANSACTION
C1221981006,1,1,PAYMENT,5213.25,36380.0,31166.75,0.0,0.0,0,0,M264394929,TRANSACTION
C1878413714,1,1,PAYMENT,5392.75,50757.0,45364.25,0.0,0.0,0,0,M769132147,TRANSACTION
C1257299717,1,1,PAYMENT,25.12,61663.0,61637.88,0.0,0.0,0,0,M1474957626,TRANSACTION
C181252244,1,1,PAYMENT,17150.89,61637.88,44486.99,0.0,0.0,0,0,M1733022752,TRANSACTION
C722417467,1,1,TRANSFER,679502.24,290.0,0.0,171866.0,3940085.21,0,0,C451111351,TRANSACTION
C753631393,1,1,TRANSFER,177652.91,23720.0,0.0,55.0,4894.45,0,0,C716157500,TRANSACTION
C1262869688,1,1,PAYMENT,5443.26,236997.0,231553.74,0.0,0.0,0,0,M1914108708,TRANSACTION
C544386226,1,1,PAYMENT,244.87,257978.49,257733.62,0.0,0.0,0,0,M1357700757,TRANSACTION
C900298796,1,1,PAYMENT,8281.57,257733.62,249452.05,0.0,0.0,0,0,M1889757798,TRANSACTION
C1166106620,1,1,PAYMENT,1175.59,20509.0,19333.41,0.0,0.0,0,0,M1932470703,TRANSACTION
C221861886,1,1,PAYMENT,1097.74,24866.0,23768.26,0.0,0.0,0,0,M1713568869,TRANSACTION
C697508322,1,1,TRANSFER,184986.8,39588.0,0.0,52340.0,97263.78,0,0,C1688019098,TRANSACTION
C603658030,1,1,PAYMENT,1718.29,117811.0,116092.71,0.0,0.0,0,0,M1689924104,TRANSACTION
C361380654,1,1,PAYMENT,3671.32,100094.0,96422.68,0.0,0.0,0,0,M631673932,TRANSACTION
C1579132337,1,1,DEBIT,3580.26,2565.0,0.0,21185.0,18910.85,0,0,C1321640594,TRANSACTION
C1795225096,1,1,PAYMENT,8550.9,40060.0,31509.1,0.0,0.0,0,0,M790094605,TRANSACTION
C1048712791,1,1,PAYMENT,9753.55,60829.0,51075.45,0.0,0.0,0,0,M487792155,TRANSACTION
C1909398279,1,1,PAYMENT,3026.98,31139.0,28112.02,0.0,0.0,0,0,M1632670136,TRANSACTION
C1338905451,1,1,CASH_OUT,467177.03,28112.02,0.0,975121.0,22190.99,0,0,C1170794006,TRANSACTION
C1252540239,1,1,DEBIT,3875.99,259138.0,255262.01,608925.82,2415.16,0,0,C1509514333,TRANSACTION
C1136005694,1,1,PAYMENT,2148.89,31213.0,29064.11,0.0,0.0,0,0,M638486177,TRANSACTION
C426019904,1,1,PAYMENT,466.97,80030.0,79563.03,0.0,0.0,0,0,M314411620,TRANSACTION
C1642679791,1,1,CASH_OUT,154139.72,79563.03,0.0,410433.04,1254956.07,0,0,C564160838,TRANSACTION
C855700733,1,1,CASH_OUT,82685.93,0.0,0.0,833216.44,3420103.09,0,0,C392292416,TRANSACTION
C247162961,1,1,CASH_OUT,83857.23,0.0,0.0,215457.59,16997.22,0,0,C1297685781,TRANSACTION
C1890266440,1,1,CASH_OUT,99109.77,0.0,0.0,299314.82,16997.22,0,0,C1297685781,TRANSACTION
C1527152775,1,1,CASH_OUT,187726.67,0.0,0.0,190573.0,1567434.81,0,0,C747464370,TRANSACTION
C1863655430,1,1,CASH_OUT,281339.92,0.0,0.0,612801.81,2415.16,0,0,C1509514333,TRANSACTION
C976827477,1,1,CASH_OUT,186447.51,0.0,0.0,5862200.03,19169204.93,0,0,C1590550415,TRANSACTION
C324112183,1,1,CASH_OUT,81029.86,0.0,0.0,105343.0,8496.61,0,0,C288665596,TRANSACTION
C2092709730,1,1,CASH_OUT,139054.95,0.0,0.0,182538.03,277515.05,0,0,C1749186397,TRANSACTION
C980364771,1,1,CASH_OUT,154716.2,0.0,0.0,187433.0,3461666.05,0,0,C453211571,TRANSACTION
C1233595751,1,1,CASH_OUT,53631.83,0.0,0.0,83244.0,0.0,0,0,C757108857,TRANSACTION
C1446001495,1,1,CASH_OUT,289645.52,0.0,0.0,871442.79,1412484.09,0,0,C1023714065,TRANSACTION
C1261044180,1,1,CASH_OUT,267148.82,0.0,0.0,641975.35,1178808.14,0,0,C401424608,TRANSACTION
C141110631,1,1,CASH_OUT,47913.58,0.0,0.0,51304.0,0.0,0,0,C240650537,TRANSACTION
C2029372696,1,1,CASH_OUT,193605.38,0.0,0.0,249452.05,0.0,0,0,C1971489295,TRANSACTION
C793293778,1,1,CASH_OUT,344464.4,0.0,0.0,1133312.56,0.0,0,0,C766572210,TRANSACTION
C888611662,1,1,CASH_OUT,169409.87,0.0,0.0,909124.16,1178808.14,0,0,C401424608,TRANSACTION
C1966355106,1,1,CASH_OUT,25793.74,0.0,0.0,215312.31,49864.36,0,0,C476800120,TRANSACTION
C599782425,1,1,CASH_OUT,114712.48,0.0,0.0,145400.0,0.0,0,0,C1209271652,TRANSACTION
C1233327519,1,1,CASH_OUT,89038.75,0.0,0.0,189808.0,1186556.81,0,0,C2083562754,TRANSACTION
C1155769010,1,1,CASH_OUT,1341.58,0.0,0.0,80341.0,557537.26,0,0,C557041912,TRANSACTION
C269892014,1,1,CASH_OUT,44443.08,0.0,0.0,6048647.54,19169204.93,0,0,C1590550415,TRANSACTION
C1280641161,1,1,CASH_OUT,34729.64,0.0,0.0,44853.0,96.88,0,0,C1435804085,TRANSACTION
C489411441,1,1,CASH_OUT,105979.34,0.0,0.0,435962.9,46820.71,0,0,C736709391,TRANSACTION
C1141113940,1,1,CASH_OUT,57794.61,0.0,0.0,99217.58,0.0,0,0,C240650537,TRANSACTION
C1711185459,1,1,CASH_OUT,15918.79,0.0,0.0,24553.0,0.0,0,0,C1854778591,TRANSACTION
C25936709,1,1,CASH_OUT,19162.08,0.0,0.0,60169.0,215851.28,0,0,C885951223,TRANSACTION
C1123559518,1,1,CASH_OUT,220691.42,0.0,0.0,6093090.62,19169204.93,0,0,C1590550415,TRANSACTION
C649769713,1,1,CASH_OUT,9536.54,0.0,0.0,49161.0,130747.56,0,0,C1060830840,TRANSACTION
C925150995,1,1,CASH_OUT,29784.06,0.0,0.0,63553.0,0.0,0,0,C920011586,TRANSACTION
C1760219993,1,1,CASH_OUT,190445.51,0.0,0.0,203679.0,2107965.39,0,0,C1360767589,TRANSACTION
C1800649922,1,1,CASH_OUT,57279.11,0.0,0.0,127206.9,64106.18,0,0,C824009085,TRANSACTION
C403547747,1,1,CASH_OUT,112086.81,0.0,0.0,292728.0,55974.56,0,0,C1531333864,TRANSACTION
C172215878,1,1,CASH_OUT,80311.89,0.0,0.0,87408.0,63112.23,0,0,C434091818,TRANSACTION
C873309260,1,1,CASH_OUT,151829.91,0.0,0.0,1161088.31,1412484.09,0,0,C1023714065,TRANSACTION
C1112456099,1,1,CASH_OUT,26004.52,0.0,0.0,52251.58,0.0,0,0,C1225616405,TRANSACTION
C923083575,1,1,CASH_OUT,3146.16,0.0,0.0,9471.0,593737.38,0,0,C1504109395,TRANSACTION
C589363823,1,1,CASH_OUT,296752.75,0.0,0.0,404814.81,55974.56,0,0,C1531333864,TRANSACTION
C2052457859,1,1,CASH_OUT,191702.06,0.0,0.0,272624.5,971418.91,0,0,C985934102,TRANSACTION
C1299327689,1,1,CASH_OUT,365510.05,0.0,0.0,564572.76,1254956.07,0,0,C564160838,TRANSACTION
C1408279755,1,1,CASH_OUT,202332.08,0.0,0.0,342149.2,3461666.05,0,0,C453211571,TRANSACTION
C2007486296,1,1,CASH_OUT,55105.9,0.0,0.0,317952.89,2719172.89,0,0,C932583850,TRANSACTION
C1033348658,1,1,CASH_OUT,171508.59,0.0,0.0,443057.43,0.0,0,0,C1971489295,TRANSACTION
C1634723627,1,1,CASH_OUT,178439.26,0.0,0.0,278846.75,1186556.81,0,0,C2083562754,TRANSACTION
C938463537,1,1,CASH_OUT,88834.86,0.0,0.0,464326.57,971418.91,0,0,C985934102,TRANSACTION
C2121995675,1,1,CASH_OUT,210370.09,0.0,0.0,1442298.03,22190.99,0,0,C1170794006,TRANSACTION
C2120063568,1,1,CASH_OUT,36437.06,0.0,0.0,154606.0,1363368.51,0,0,C1740000325,TRANSACTION
C1620409359,1,1,CASH_OUT,82691.56,0.0,0.0,657983.89,6453430.91,0,0,C248609774,TRANSACTION
C691691381,1,1,CASH_OUT,338767.1,0.0,0.0,544481.28,3461666.05,0,0,C453211571,TRANSACTION
C264978436,1,1,CASH_OUT,187728.59,0.0,0.0,394124.51,2107965.39,0,0,C1360767589,TRANSACTION
C500618423,1,1,CASH_OUT,271002.7,0.0,0.0,851368.24,3940085.21,0,0,C451111351,TRANSACTION
C1458091526,1,1,CASH_OUT,323105.08,0.0,0.0,378299.67,1567434.81,0,0,C747464370,TRANSACTION
C768776793,1,1,CASH_OUT,10782.94,0.0,0.0,100585.0,0.0,0,0,C796533847,TRANSACTION
C2018260103,1,1,CASH_OUT,89962.11,0.0,0.0,157012.19,0.0,0,0,C240650537,TRANSACTION
C1393828949,1,1,CASH_OUT,101940.14,0.0,0.0,105362.0,92307.65,0,0,C357863579,TRANSACTION
C1088417975,1,1,CASH_OUT,163100.34,0.0,0.0,1078534.03,1178808.14,0,0,C401424608,TRANSACTION
C2036775591,1,1,CASH_OUT,136030.66,0.0,0.0,136875.83,0.0,0,0,C757108857,TRANSACTION
C1620529408,1,1,CASH_OUT,68912.23,0.0,0.0,237326.8,97263.78,0,0,C1688019098,TRANSACTION
C307488715,1,1,CASH_OUT,73464.06,0.0,0.0,444779.0,4619798.56,0,0,C1789550256,TRANSACTION
C758572926,1,1,CASH_OUT,106117.28,0.0,0.0,234216.94,51513.44,0,0,C476402209,TRANSACTION
C1640612861,1,1,CASH_OUT,503333.79,0.0,0.0,553161.42,971418.91,0,0,C985934102,TRANSACTION
C990679445,1,1,CASH_OUT,71991.42,0.0,0.0,81682.58,557537.26,0,0,C557041912,TRANSACTION
C913065088,1,1,CASH_OUT,91379.93,0.0,0.0,1241634.38,1178808.14,0,0,C401424608,TRANSACTION
C746280996,1,1,CASH_OUT,26759.05,0.0,0.0,581853.1,2107965.39,0,0,C1360767589,TRANSACTION
C50503805,1,1,CASH_OUT,128487.35,0.0,0.0,701404.75,1567434.81,0,0,C747464370,TRANSACTION
C1557989809,1,1,CASH_OUT,252908.87,0.0,0.0,919763.4,1517262.16,0,0,C33524623,TRANSACTION
C146874094,1,1,CASH_OUT,64489.64,0.0,0.0,398424.59,16997.22,0,0,C1297685781,TRANSACTION
C2123222442,1,1,CASH_OUT,171369.73,0.0,0.0,1122370.94,3940085.21,0,0,C451111351,TRANSACTION
C1746570062,1,1,PAYMENT,4493.29,8258.0,3764.71,0.0,0.0,0,0,M1555990397,TRANSACTION
C1544078442,1,1,PAYMENT,12121.5,97058.0,84936.5,0.0,0.0,0,0,M1291367132,TRANSACTION
C1887699190,1,1,PAYMENT,2278.19,290.0,0.0,0.0,0.0,0,0,M1479140596,TRANSACTION
C1108889615,1,1,PAYMENT,7707.44,99827.0,92119.56,0.0,0.0,0,0,M1275028674,TRANSACTION
C455888635,1,1,PAYMENT,4013.02,92119.56,88106.55,0.0,0.0,0,0,M204805934,TRANSACTION
C204322447,1,1,PAYMENT,5775.15,132329.0,126553.85,0.0,0.0,0,0,M1019484860,TRANSACTION
C1164365897,1,1,PAYMENT,4843.93,51718.0,46874.07,0.0,0.0,0,0,M1640899500,TRANSACTION
C3565780,1,1,PAYMENT,2397.82,20421.0,18023.18,0.0,0.0,0,0,M473666452,TRANSACTION
C1865219266,1,1,PAYMENT,4391.44,228.0,0.0,0.0,0.0,0,0,M2138005960,TRANSACTION
C1278002745,1,1,DEBIT,4497.87,107388.0,102890.13,19053.0,5417.23,0,0,C510113906,TRANSACTION
C214649627,1,1,PAYMENT,7452.89,102397.0,94944.11,0.0,0.0,0,0,M67730604,TRANSACTION
C15477956,1,1,PAYMENT,3930.81,6032.0,2101.19,0.0,0.0,0,0,M710623214,TRANSACTION
C2082351661,1,1,CASH_OUT,71532.24,2101.19,0.0,74956.0,97128.19,0,0,C1810132623,TRANSACTION
C859690270,1,1,CASH_OUT,61159.51,0.0,0.0,340334.22,51513.44,0,0,C476402209,TRANSACTION
C1389774257,1,1,CASH_OUT,12401.9,0.0,0.0,349763.0,0.0,0,0,C1096283470,TRANSACTION
C553759818,1,1,CASH_OUT,32702.61,0.0,0.0,253053.0,31469.78,0,0,C75457651,TRANSACTION
C751021317,1,1,PAYMENT,6926.67,152927.0,146000.33,0.0,0.0,0,0,M1896552614,TRANSACTION
C294658299,1,1,PAYMENT,893.57,10676.0,9782.43,0.0,0.0,0,0,M1033856359,TRANSACTION
C201677908,1,1,TRANSFER,480222.51,11110.0,0.0,1293740.67,3940085.21,0,0,C451111351,TRANSACTION
C635611994,1,1,PAYMENT,3608.41,11150.0,7541.59,0.0,0.0,0,0,M904253669,TRANSACTION
C1930903395,1,1,PAYMENT,5946.79,7541.59,1594.8,0.0,0.0,0,0,M1431710377,TRANSACTION
C1700721442,1,1,PAYMENT,6099.96,42133.0,36033.04,0.0,0.0,0,0,M2116511124,TRANSACTION
C872522004,1,1,PAYMENT,372.34,65254.0,64881.66,0.0,0.0,0,0,M1348916831,TRANSACTION
C1110698130,1,1,PAYMENT,4635.18,6313782.05,6309146.87,0.0,0.0,0,0,M125644421,TRANSACTION
C1053632127,1,1,PAYMENT,1267.97,6309146.87,6307878.9,0.0,0.0,0,0,M1493158871,TRANSACTION
