10104390150117m5,1,3002272,0,421154,100.0,H,SAMSUNG SM-G925T Build/NRD90M,TRANSACTION
1010555121226v6,1,3378279,0,9826142,277.932,C,Windows,TRANSACTION
10108555150226v5,1,3058304,0,1608907,30.0,H,iOS Device,TRANSACTION
10110555182226v6,1,3246018,0,6211102,35.346,C,LG-D331 Build/LRX22G,TRANSACTION
10112360150166v5,11,3024049,0,925782,40.0,H,Windows,TRANSACTION
10112360150166v5,9,2997704,0,325832,50.0,H,iOS Device,TRANSACTION
10112360150166v5,2,3092920,0,2094402,50.0,H,MacOS,TRANSACTION
10112360150166v5,1,3071516,0,1799363,25.0,H,2PZC5,TRANSACTION
10112360150166v5,1,3070692,0,1792439,15.0,S,KFAUWI Build/LVY48F,TRANSACTION
10112360150166v5,1,3036593,0,1184753,150.0,H,LGMS550 Build/MXB48T,TRANSACTION
10112360150166v5,1,2998296,0,335005,150.0,R,SM-G935T Build/NRD90M,TRANSACTION
10112360150166v5,1,3009852,0,591436,40.0,S,SM-J327VPP Build/NRD90M,TRANSACTION
10112360150166v5,1,3239866,0,6038109,25.0,R,rv:11.0,TRANSACTION
10113369150117m5,3,3106757,0,2332928,50.0,R,SM-G950U Build/NRD90M,TRANSACTION
10113369150117m5,1,3101417,0,2223967,100.0,R,Windows,TRANSACTION
10114302150226v5,1,3303082,0,7864813,400.0,R,rv:11.0,TRANSACTION
1011543150224m5,1,3319221,0,8183988,25.0,H,SM-G950U Build/NRD90M,TRANSACTION
10117399150146a6,3,3102671,0,2237611,100.0,R,iOS Device,TRANSACTION
10117399150146a6,2,3006775,0,514270,50.0,R,MacOS,TRANSACTION
10117399150146a6,1,3078946,0,1902682,50.0,H,Windows,TRANSACTION
10119555150226v5,2,3184517,0,4469504,50.0,R,iOS Device,TRANSACTION
10119555150226v5,1,3518226,0,13985800,100.0,R,Windows,TRANSACTION
10120512150117m5,1,3080455,0,1944272,50.0,H,Pixel 2 Build/OPM1.171019.011,TRANSACTION
10120512150117m5,1,3075773,0,1873757,300.0,R,SM-G930T Build/NRD90M,TRANSACTION
10123532150224m5,3,3118962,0,2616345,100.0,H,SM-T377V Build/NMF26X,TRANSACTION
10123532150224m5,1,3031852,0,1089091,200.0,H,Windows,TRANSACTION
10123532150224m5,1,3420996,0,10969286,50.0,H,iOS Device,TRANSACTION
1012479150162v6,1,3008268,0,562205,100.0,H,MacOS,TRANSACTION
1012479150162v6,1,3098185,0,2166984,175.0,R,Windows,TRANSACTION
1012479150162v6,1,3524124,0,14154216,75.0,H,iOS Device,TRANSACTION
1012479150162v6,1,3015198,0,702331,50.0,H,rv:48.0,TRANSACTION
10127399150236a6,6,3045041,0,1350875,125.0,R,Trident/7.0,TRANSACTION
10127399150236a6,3,3083368,0,1969812,150.0,R,iOS Device,TRANSACTION
10127399150236a6,2,3027667,0,1006774,50.0,H,MacOS,TRANSACTION
10127399150236a6,1,3021022,0,845887,50.0,H,Windows,TRANSACTION
10128399150223a6,1,3031973,0,1091094,25.0,R,iOS Device,TRANSACTION
10135555150226v5,3,3005409,0,495939,40.0,S,iOS Device,TRANSACTION
10138555148224m6,2,3316258,0,8105156,66.22,C,Windows,TRANSACTION
10138555148224m6,1,3404624,0,10542122,55.829,C,KFGIWI Build/LVY48F,TRANSACTION
10142386150226v5,5,3022940,0,870802,100.0,H,Windows,TRANSACTION
10142386150226v5,2,2997490,0,322597,150.0,R,MacOS,TRANSACTION
10142386150226v5,1,3080095,0,1919705,200.0,R,A621R,TRANSACTION
10142386150226v5,1,3057661,0,1578311,25.0,H,SAMSUNG-SM-G900A Build/LRX21T,TRANSACTION
10142386150226v5,1,3239481,0,6031218,100.0,R,SM-G955U Build/NRD90M,TRANSACTION
10142386150226v5,1,3122821,0,2741306,25.0,H,Trident/7.0,TRANSACTION
