230539729,2,node
232953069,3,node
102053374,3,node
232949055,3,node
232431888,3,node
219844310,3,node
230456381,3,node
23316173,3,node
232417457,3,node
58836743,3,node
36566888,3,node
232059609,3,node
230418055,3,node
231223914,2,node
230557027,2,node
230339760,2,node
232014505,2,node
230602315,3,node
230582497,3,node
230455592,3,node
3272544,3,node
3273965,3,node
232419651,3,node
230556839,2,node
5530440,3,node
10489593,3,node
230330054,3,node
231995696,3,node
230095966,3,node
3329673,3,node
3420566,2,node
3877087,2,node
232431388,2,node
2864084,3,node
34596005,3,node
19559657,3,node
230650915,2,node
230468042,2,node
232648116,3,node
54492383,2,node
230543317,3,node
230547939,3,node
230530211,3,node
232034293,3,node
232034651,2,node
5530920,3,node
27447795,3,node
14407957,3,node
231136221,3,node
230465227,2,node
232440023,2,node
75603998,3,node
232065277,3,node
69591744,3,node
230438845,2,node
232673917,3,node
232673920,3,node
230560120,3,node
230440145,3,node
36674352,3,node
230427132,3,node
232443237,3,node
99600686,2,node
3420754,2,node
230549474,3,node
82974256,3,node
232062518,2,node
232448383,2,node
230683184,3,node
233953189,3,node
230528720,2,node
230413259,3,node
230413257,3,node
234024792,2,node
232383230,2,node
82927541,3,node
27420011,3,node
20033752,3,node
230520011,3,node
232470556,3,node
233199126,3,node
230405627,3,node
33499224,3,node
232100126,3,node
10648957,3,node
230611059,3,node
230429446,3,node
232380250,3,node
232948277,3,node
230570332,3,node
230526938,2,node
230687755,3,node
2717498,2,node
232470408,3,node
34492719,3,node
10501342,3,node
7404691,3,node
230406515,2,node
230440525,3,node
76865995,3,node
232906649,2,node
232040281,3,node
230451699,3,node
232342095,3,node
2928489,3,node
232070462,3,node
79658821,3,node
230456354,3,node
232900729,2,node
232395869,3,node
230588663,3,node
230593831,3,node
232467036,3,node
231995762,2,node
230539733,3,node
232441231,3,node
230334819,2,node
232346245,2,node
232431848,3,node
2311555,3,node
2929201,3,node
87823707,3,node
230969365,2,node
230547933,3,node
87823721,3,node
232007424,3,node
230426341,3,node
232004444,3,node
18218289,3,node
231136247,3,node
57085433,3,node
57085430,3,node
232419988,3,node
31636054,3,node
230437686,3,node
232431866,3,node
230538521,3,node
54309947,3,node
230548650,3,node
3764320,3,node
648193,3,node
99506348,3,node
62111499,3,node
232359367,3,node
5119722,2,node
2929199,3,node
232875618,3,node
87823653,3,node
87823637,3,node
232014178,3,node
230537142,3,node
3234247,3,node
33972936,3,node
231192284,2,node
232468570,3,node
230530320,3,node
232428618,2,node
231502557,2,node
28498170,3,node
230464780,2,node
232906716,2,node
233947259,3,node
232403770,3,node
52603109,3,node
230429077,3,node
232662867,3,node
230453433,3,node
230459308,3,node
231128114,3,node
5530811,3,node
16780529,3,node
230472262,3,node
230472263,3,node
27489574,3,node
230451730,2,node
232454798,2,node
54732584,2,node
230518043,3,node
213733494,3,node
232907285,2,node
234459963,2,node
204265627,3,node
232443612,2,node
232444880,2,node
230590476,3,node
83783485,3,node
3880766,2,node
232459630,2,node
232907037,2,node
230352249,3,node
230530296,3,node
232064968,3,node
230459112,3,node
82373185,3,node
230548928,3,node
230548926,3,node
14938386,2,node
230697509,3,node
230697477,3,node
230539308,2,node
230539305,3,node
32477881,3,node
230437626,3,node
2778023,3,node
231994217,3,node
57319992,2,node
218531042,3,node
230549942,3,node
55017801,3,node
232016542,3,node
230519642,3,node
230519651,3,node
232062802,3,node
230456346,3,node
232657067,3,node
232018270,3,node
75603987,3,node
230455953,3,node
27867469,3,node
231994160,3,node
232006911,3,node
34300577,2,node
34528027,3,node
157053175,3,node
233599194,3,node
3880667,2,node
3877983,2,node
230530206,3,node
230438748,3,node
230336086,3,node
230590482,3,node
13969323,3,node
230594119,3,node
230594127,3,node
3880653,2,node
3876487,2,node
3907811,3,node
3230875,3,node
230552370,2,node
232699222,3,node
230458584,3,node
106320178,3,node
7398153,2,node
230471919,3,node
230409255,3,node
230576809,3,node
232897317,3,node
231994205,3,node
86711289,3,node
232013266,2,node
230349398,3,node
230411694,3,node
230531130,3,node
230548677,3,node
80044109,3,node
230595729,3,node
232632082,3,node
230579563,2,node
230594521,2,node
232034264,2,node
230451698,3,node
5703544,3,node
230658148,3,node
232951115,3,node
232416473,3,node
232353289,2,node
36815216,2,node
232473511,3,node
230333964,3,node
230455578,3,node
57517680,3,node
37232699,2,node
230439026,3,node
82072649,2,node
232346255,2,node
13615479,3,node
81389320,3,node
232037045,2,node
230438467,2,node
76867051,3,node
87823759,3,node
232018634,3,node
157004979,3,node
231995064,2,node
232673599,3,node
233599197,3,node
230433274,3,node
230438854,2,node
230466907,2,node
231169665,2,node
232432895,2,node
230530302,3,node
232010801,3,node
232631392,3,node
192393975,2,node
87823625,3,node
80045317,3,node
232036650,2,node
232034945,2,node
230459083,3,node
232036658,2,node
232448771,2,node
232054858,2,node
37234018,2,node
232067367,3,node
230445156,3,node
230670387,3,node
230439991,3,node
230444846,2,node
232631007,3,node
230579557,3,node
230530311,3,node
230602655,2,node
27405707,3,node
232343693,3,node
232006644,3,node
230465387,3,node
77689165,3,node
219839769,3,node
232344777,3,node
231995249,2,node
230473480,2,node
230658274,3,node
230659118,3,node
230531166,3,node
232377100,2,node
230438870,2,node
5464338,3,node
232439373,2,node
28371102,3,node
39617086,3,node
230470032,3,node
230530344,3,node
232895871,2,node
230400498,2,node
230400474,3,node
230528724,3,node
230455743,3,node
234000524,3,node
232018276,3,node
232658266,3,node
2790845,3,node
232892365,2,node
231992310,3,node
230578992,2,node
232897183,3,node
14178872,3,node
2823289,3,node
232091677,3,node
232068006,3,node
7089693,2,node
40612971,3,node
14847524,2,node
59184908,2,node
232448362,2,node
87823731,3,node
80045362,3,node
3376469,2,node
71369990,2,node
230531646,2,node
230529025,2,node
124534478,3,node
230531164,3,node
230968861,2,node
231179638,2,node
3319044,3,node
230530288,3,node
230391875,2,node
230432970,3,node
230440348,2,node
71384764,2,node
232396277,2,node
3272533,3,node
230389796,1,node
231178835,2,node
231179679,2,node
230456321,3,node
76866500,3,node
230543224,3,node
230970140,2,node
232703120,2,node
230452293,3,node
3903937,2,node
232687817,3,node
232352891,3,node
230429080,3,node
232896849,3,node
230946692,2,node
230946408,2,node
232351322,2,node
232680982,3,node
230659434,2,node
230458967,3,node
230658155,3,node
3239815,2,node
231177887,2,node
232406377,3,node
230670910,3,node
200937694,3,node
232038138,3,node
230577432,2,node
230451739,2,node
232035698,3,node
195233844,2,node
230433507,3,node
3880017,2,node
230645770,3,node
122803889,3,node
87889630,3,node
87844658,3,node
230473478,2,node
63454082,3,node
76866421,3,node
75597538,3,node
76864773,3,node
14090184,3,node
232654981,3,node
230339649,2,node
230601403,2,node
230438852,3,node
232431904,2,node
230570337,3,node
232073378,3,node
75604009,3,node
230590640,3,node
230547572,3,node
230512126,3,node
230511920,2,node
232034934,2,node
230461032,2,node
230642375,3,node
232068018,3,node
37234004,3,node
14351284,3,node
14558195,2,node
3876945,3,node
3880117,2,node
232359167,3,node
232050845,2,node
230429613,3,node
230429786,3,node
232006642,3,node
230439284,3,node
187275502,3,node
230436744,2,node
91222490,3,node
7430887,3,node
232471909,3,node
232406370,3,node
232639918,3,node
76865958,3,node
230548693,3,node
230649126,2,node
230649197,2,node
213854764,3,node
75604051,3,node
230415432,3,node
230680288,2,node
230529165,2,node
230543255,3,node
230543251,3,node
230528718,3,node
3880029,2,node
3880150,2,node
230645348,3,node
230645351,3,node
232914298,2,node
38633795,3,node
89335432,3,node
230458975,3,node
232453410,2,node
209968186,2,node
232890435,3,node
75332827,2,node
57714315,3,node
232367959,3,node
234461480,2,node
28850502,3,node
230431949,3,node
230467689,3,node
232441180,3,node
202250908,3,node
234469735,3,node
31951523,3,node
232009703,3,node
232009704,2,node
232053478,3,node
233027078,3,node
230468668,2,node
230468013,2,node
232034707,2,node
230472266,3,node
230472372,3,node
232004056,3,node
232004055,3,node
230411677,3,node
230526083,2,node
32994941,3,node
230523228,3,node
230547914,3,node
230547921,3,node
230339756,2,node
75598044,3,node
226715158,3,node
232023529,3,node
230602361,3,node
232358819,3,node
3408102,2,node
230602597,2,node
230473598,2,node
230426349,3,node
28550205,3,node
230531154,3,node
230543275,3,node
230438487,2,node
230461033,2,node
230400505,3,node
230400501,3,node
230439301,3,node
230439411,3,node
3110874,3,node
76866766,3,node
230548672,3,node
75604977,3,node
75604040,3,node
232349714,3,node
232349715,3,node
232345690,2,node
232440022,2,node
230659457,3,node
230594094,3,node
230594099,3,node
232404316,3,node
16294174,3,node
230658275,3,node
232009938,2,node
24671032,3,node
230645742,3,node
232473579,3,node
232686009,2,node
7089467,2,node
230459337,3,node
230523235,2,node
232380270,3,node
232950807,3,node
232451368,3,node
230449926,3,node
232919640,3,node
230704774,2,node
231193985,3,node
230531981,3,node
230523280,2,node
230523277,2,node
232687319,3,node
232900752,3,node
232447731,2,node
94235109,3,node
61817691,3,node
7915940,3,node
230459884,3,node
230460307,3,node
230575202,3,node
14713334,2,node
230530307,3,node
230351417,3,node
232359384,3,node
75600732,3,node
76865969,3,node
230457369,3,node
230457202,3,node
232378469,3,node
14558432,3,node
37786466,2,node
231241751,2,node
196629648,2,node
232343709,3,node
13773644,3,node
51077588,3,node
99506339,3,node
232795843,3,node
230456353,3,node
232067704,3,node
232070255,3,node
232070258,3,node
230522135,3,node
230522956,3,node
231994070,3,node
231994074,3,node
2544322,3,node
105601443,3,node
215701791,3,node
232348123,3,node
232005857,3,node
230411213,3,node
3154628,3,node
232913899,2,node
12878074,2,node
7757447,2,node
230455570,3,node
61693869,3,node
232399292,3,node
99248471,3,node
230425275,3,node
230425274,3,node
37231354,3,node
37233995,3,node
2757608,3,node
230594082,3,node
230452813,3,node
232947900,3,node
232947899,3,node
232468003,2,node
182448481,2,node
213736062,2,node
230653299,3,node
230459349,3,node
230468660,2,node
231995245,2,node
230421649,3,node
230537689,3,node
232008172,2,node
232358815,3,node
230949968,3,node
230423446,3,node
230428181,3,node
232007419,3,node
232007412,3,node
22251287,3,node
33471466,2,node
230459342,3,node
232441214,3,node
232441217,3,node
76865952,3,node
76866754,3,node
230658285,3,node
232890862,3,node
38874237,3,node
231995428,3,node
232383564,3,node
232038019,3,node
230417053,3,node
232031788,2,node
232440020,2,node
232675758,2,node
232688308,3,node
5392905,3,node
232919404,2,node
232432893,3,node
232359368,3,node
232634235,3,node
55022339,2,node
230642655,2,node
230340190,2,node
230945818,2,node
76865213,3,node
76865996,3,node
232031838,3,node
31454007,3,node
232349722,3,node
230393704,2,node
232907282,3,node
28773784,3,node
51053386,3,node
3910603,3,node
233599195,3,node
207806949,3,node
230577418,3,node
230329236,3,node
38381946,3,node
230427460,3,node
232439983,2,node
230537122,3,node
230335032,3,node
218528897,3,node
230348608,3,node
230473317,2,node
230579323,2,node
230389689,3,node
230658177,3,node
232377098,3,node
232001688,3,node
232001679,2,node
234468961,3,node
36991677,3,node
230405614,2,node
11340068,3,node
230968952,2,node
87823733,3,node
230542503,3,node
34524319,3,node
34524321,3,node
9846194,3,node
80855903,3,node
230548642,3,node
4947963,3,node
4947964,3,node
232920279,3,node
230541536,3,node
234470338,3,node
232431854,3,node
232039876,2,node
32477876,3,node
232406237,3,node
232431870,3,node
230590626,3,node
232018284,3,node
3157662,3,node
231133568,2,node
230473481,2,node
3880165,2,node
75604057,3,node
230437694,3,node
232037554,3,node
75456168,3,node
87889714,3,node
27927615,3,node
230530262,3,node
3907743,3,node
232363568,2,node
230673817,3,node
232420335,3,node
232420342,3,node
10463251,3,node
230659446,3,node
219848062,3,node
230643075,3,node
230524948,3,node
230524941,3,node
230576483,3,node
230543022,3,node
230549337,3,node
234429052,3,node
232411120,3,node
230541995,3,node
232025322,3,node
232025688,3,node
230592225,3,node
230592227,3,node
230618787,3,node
52393430,3,node
3898178,2,node
230438486,2,node
232443223,2,node
232447725,3,node
230524961,3,node
230658145,3,node
232419112,3,node
232419145,3,node
230459077,2,node
230867389,3,node
232049567,2,node
230408405,3,node
230402442,3,node
234441421,3,node
116959010,3,node
232072635,3,node
75604984,3,node
33746092,3,node
230515113,3,node
34074225,3,node
230444454,2,node
230439994,3,node
